1,304.1445569
1,197.241493
1,153.4772919
1,252.5842669
1,77.03991013
1,112.1051791
1,81.70395889
1,51.90868529
1,117.257603
1,404.3706678
1,227.7937812
1,139.1160935
1,105.8790136
1,129.7373729
1,227.7173886
1,278.884492
1,142.0291921
1,127.2929182
1,86.73191857
1,229.2752345
1,162.642245
1,157.2298261
1,334.4633147
1,409.4020598
1,81.22158374
1,203.9062554
1,113.6870458
1,352.4139812
1,256.5401591
1,93.98803851
1,150.2260352
1,50.83408329
1,200.1502576
1,195.8536228
1,200.89705
1,481.6595227
1,131.6729128
1,134.4177188
1,370.1577286
1,403.635156
1,168.5113766
1,55.60026995
1,64.08891722
1,106.2909941
1,68.98301999
1,189.18369
1,184.9805836
1,360.87256
1,107.3655991
1,56.63194248
1,77.99605094
1,131.5561312
1,271.8292062
1,118.884083
1,137.612345
1,144.017037
1,0.70037856
1,150.9255441
1,374.216632
1,584.5808708
1,667.8099671
1,409.6493507
1,326.1583348
1,285.1759079
1,210.8860219
1,148.1798211
1,169.3182006
1,136.4716546
1,212.7416754
1,393.5731787
1,483.0318586
1,602.1332427
1,224.8111785
1,376.5159869
1,679.6674347
1,308.1150248
1,242.5935606
1,59.73042979
1,134.1842575
1,75.24434577
1,328.2697889
1,428.3791993
1,530.1967898
1,704.9634369
1,235.3958119
1,87.5456018
1,523.8796717
1,637.3786391
1,237.6961146
1,132.9122514
1,186.8328379
1,119.0935251
1,226.80499
1,327.7393304
1,547.2220229
1,130.1802742
1,566.7073212
1,22.03530468
1,209.8680788
1,434.8882798
1,285.7372107
1,139.0216848
1,166.242901
1,116.1280509
1,168.9053314
1,228.5825857
1,268.0577954
1,459.4740165
1,217.150756
1,518.5520418
1,610.4829177
1,362.816645
1,161.3805696
1,131.1741745
1,154.936421
1,196.30938
1,216.897572
1,309.1749609
1,360.7704184
1,419.9764328
1,240.1310517
1,140.8653314
1,569.3029038
1,345.4083709
1,223.5296647
1,149.8268481
1,232.6080386
1,167.692567
1,151.295478
1,328.6491222
1,456.8089415
1,541.2620686
1,235.3769066
1,197.4886965
1,207.5316859
1,260.7845461
1,177.14081
1,87.11901119
1,173.4655369
1,124.3257671
1,137.5127861
1,161.4732844
1,343.6574897
1,397.988317
1,331.9648022
1,248.466081
1,435.5220813
1,421.84412
1,416.3045682
1,129.8412367
1,98.19202102
1,76.74893651
1,61.9972248
1,195.1686897
1,454.3172927
1,826.4413961
1,294.9893366
1,220.5282356
1,234.9907037
1,208.245854
1,265.6545755
1,148.7652096
1,171.8982763
1,87.1430232
1,248.8772351
1,247.0747698
1,499.3853251
1,484.8883903
1,183.571253
1,116.6533368
1,336.2717473
1,362.3471585
1,192.5113601
1,132.915674
1,143.6187831
1,76.88284889
1,90.71618381
1,229.4563434
1,333.0162221
1,403.3527088
1,115.0148452
1,352.2440116
1,519.0524404
1,261.9749974
1,242.7008298
1,165.7184778
1,70.0309697
1,49.2685259
1,107.8831681
1,102.6432
1,573.6339244
1,365.7778277
1,427.9493454
1,196.276754
1,261.3947848
1,591.5828538
1,239.3044898
1,151.4250758
1,71.91066275
1,135.8794437
1,142.5064097
1,289.7952797
1,287.7061692
1,698.0008772
1,247.5597101
1,111.4794771
1,169.4108747
1,303.2673199
1,130.9407362
1,170.7309768
1,148.9145249
1,146.9953591
1,157.1697325
1,241.8674308
1,430.4959041
1,224.1150707
1,37.78609948
1,223.5631974
1,331.5819496
1,399.5504721
1,173.2501011
1,103.8062194
1,36.72008446
1,137.7179143
1,88.43823822
1,194.2966601
1,338.7016337
1,1014.781263
1,352.244833
1,97.97229287
1,237.6377084
1,181.7018477
1,320.1089916
1,135.607337
1,127.6662823
1,181.2812846
1,158.196261
1,134.1035943
1,169.3533762
1,350.5994205
1,490.1825425
1,228.2152026
1,216.5370949
1,293.8370899
1,106.7012951
1,89.53514993
1,101.0982479
1,93.23702337
1,123.9712447
1,110.2366508
1,246.6623915
1,340.260335
1,364.3366443
1,169.6263123
1,234.3366853
1,275.5971694
1,125.8380945
1,108.0359607
1,119.575917
1,130.1467494
1,136.2424919
1,154.9046593
1,307.1005347
1,702.842574
1,194.8417031
1,251.3294241
1,191.536344
1,239.0144277
1,193.1670944
1,63.3327741
1,83.87805337
1,81.44904865
1,75.16882342
1,95.40852527
1,313.3386492
1,731.1349795
1,440.0685041
1,225.5613495
1,181.5524898
1,308.4257249
1,97.08737848
1,83.18367292
1,130.1210372
1,100.2708357
1,135.9120364
1,272.4729483
1,290.7454392
1,539.9144997
1,281.9048944
1,92.65425601
1,297.9568905
1,123.8176544
1,60.62736714
1,70.1253827
1,111.1799145
1,60.09606953
1,151.4216407
1,253.3104221
1,294.8121197
1,596.1396071
1,389.0344421
1,41.42188673
1,122.2864062
1,128.6430499
1,108.7329116
1,76.64766986
1,102.2243538
1,140.5426077
1,129.7691464
1,275.6529895
1,418.501894
1,225.8557322
1,268.6740304
1,144.0131704
1,209.795959
1,206.854564
1,218.3000694
1,148.1626734
1,120.2831292
1,117.7974683
1,131.2823582
1,118.8686334
1,290.430432
1,467.5343191
1,836.1944234
1,194.2966569
1,305.5358153
1,264.6641155
1,122.3662444
1,162.092977
1,131.8419542
1,134.5138569
1,97.25648811
1,209.341077
1,308.2257036
1,548.4786872
1,333.1535136
1,104.9679248
1,404.9655108
1,229.8828942
1,104.493698
1,167.2359395
1,99.56360797
1,106.5570705
1,72.59388745
1,144.6985591
1,314.5119701
1,285.3475602
1,141.56915
1,166.5115964
1,197.9015593
1,105.3794915
1,93.07995742
1,50.53625574
1,76.13782594
1,103.6207986
1,64.05029496
1,150.5470095
1,329.5933458
1,417.7705951
1,256.4225999
1,219.7360024
1,255.7977733
1,269.5821927
1,197.8757787
1,110.371398
1,146.3352865
1,118.5390491
1,123.1292602
1,218.4330816
1,259.6223809
1,298.9191047
1,375.4062511
1,111.3790597
1,199.0035826
1,230.4708374
1,170.1644909
1,96.00506976
1,81.28682974
1,102.4131754
1,111.3910594
1,289.8244942
1,425.1503359
1,406.1096087
1,183.4270585
1,268.4285954
1,253.9798707
1,139.8233543
1,119.3510138
1,55.7023994
1,122.1731145
1,115.6156429
1,75.62541142
1,180.5843344
1,569.0643481
1,518.007099
1,354.9759728
1,642.0032879
1,227.9113892
1,218.7257721
1,183.2433799
1,55.56851518
1,66.6406592
1,96.7500691
1,207.4338942
1,325.4304769
1,565.8714937
1,644.0459782
1,339.3110952
1,202.0849271
1,139.9829834
1,270.8473021
1,168.1337359
1,153.6635316
1,121.0307298
1,89.92655695
1,138.223441
1,315.5547825
1,248.5742705
1,107.714947
1,254.8759315
1,164.194105
1,228.8331911
1,378.5751246
1,236.4944643
1,170.700088
1,141.4343781
1,197.8105664
1,229.7927898
1,230.6494051
1,313.1506885
1,211.0370629
1,50.76541907
1,155.5801505
1,208.2964969
1,363.6852334
1,348.9832841
1,125.645831
1,208.4775803
1,111.7687405
1,203.0324859
1,222.7546507
1,235.0954019
1,438.8248376
1,207.6295971
1,120.6307557
1,260.0129296
1,316.246632
1,255.8887846
1,93.24560701
1,96.797262
1,132.9749061
1,93.44473117
1,220.4157726
1,210.3298292
1,381.1320411
1,150.4835198
1,58.79830033
1,41.45621849
1,77.66303531
1,266.9454671
1,166.9372392
1,186.9649767
1,152.8163663
1,0.123596316
1,218.5395095
1,299.1800308
1,408.964326
1,533.8986224
1,357.7406003
1,330.2233723
1,266.4905523
1,260.2412178
1,188.8343913
1,218.4648305
1,225.0274566
1,220.4483929
1,272.0163396
1,511.24451
1,658.5522865
1,297.7398395
1,410.4955997
1,455.7901814
1,232.8603713
1,309.9208746
1,120.2067427
1,188.4309702
1,139.7675537
1,259.0396104
1,330.6627228
1,337.4793896
1,539.3155242
1,345.7964274
1,68.3881731
1,428.1921157
1,488.1139363
1,221.0123049
1,171.0090495
1,210.0465732
1,143.9380507
1,264.8880891
1,287.9344689
1,363.3761964
1,167.2410886
1,873.5349203
1,49.10030052
1,300.5953643
1,395.4447609
1,310.6015013
1,183.2468057
1,202.6977366
1,169.6546423
1,220.9247324
1,282.6576162
1,274.7543291
1,277.6811681
1,261.5759371
1,386.0165509
1,443.4442233
1,344.0093968
1,241.8829104
1,209.2105976
1,182.8245171
1,209.2732702
1,196.6501116
1,224.5570983
1,418.2803924
1,168.1311468
1,286.614428
1,61.38437651
1,403.0437429
1,402.8171042
1,207.315453
1,175.2396588
1,243.8501125
1,173.7728167
1,256.8234121
1,216.6778941
1,380.19562
1,648.2775711
1,225.2480088
1,300.1301757
1,125.5325295
1,297.097792
1,227.7860578
1,150.633717
1,169.8555299
1,194.47603
1,135.3361091
1,171.0622856
1,234.2654191
1,266.6467903
1,328.4723651
1,160.6630501
1,435.879138
1,305.8756868
1,395.6486282
1,131.2059308
1,118.0223411
1,148.2853976
1,136.3111729
1,171.6785369
1,405.6958947
1,1040.648991
1,346.9053005
1,144.1492224
1,235.8455701
1,253.3172368
1,240.7233602
1,202.7784471
1,172.0115648
1,114.1591069
1,195.9660575
1,222.4688559
1,411.6886219
1,403.5707756
1,184.6355475
1,87.42027694
1,319.2232449
1,258.5323432
1,212.0412837
1,159.2408574
1,172.8853058
1,133.897583
1,136.1927091
1,219.3815328
1,238.5337739
1,344.8145356
1,135.63995
1,239.345763
1,356.0428638
1,295.6781285
1,320.4566029
1,186.3298477
1,94.46182202
1,84.94748469
1,211.7391385
1,130.3399137
1,603.1752183
1,319.0206251
1,413.4636149
1,216.3293972
1,262.0333191
1,366.3751241
1,214.0394565
1,179.526055
1,159.3858807
1,182.4005186
1,120.8324491
1,311.9027331
1,219.0725429
1,473.7425085
1,312.0152376
1,130.1596589
1,110.4709763
1,242.5772577
1,205.39799
1,190.2274138
1,163.7941573
1,200.2344218
1,191.2758199
1,199.2516373
1,352.0087712
1,164.7631651
1,37.14238521
1,144.832433
1,250.6376351
1,291.5719793
1,162.2740975
1,159.9008917
1,125.8913103
1,259.2198391
1,120.6436031
1,209.9959372
1,257.013998
1,816.7957327
1,296.9913818
1,90.26984029
1,142.656637
1,146.7138332
1,389.6180635
1,161.7290621
1,124.3549425
1,164.2138561
1,139.562422
1,164.8275581
1,194.709498
1,297.6187803
1,518.1135713
1,196.5265143
1,236.1828763
1,224.0747528
1,171.2820472
1,170.0906889
1,158.9489882
1,138.0762677
1,139.999306
1,137.6844441
1,258.0890238
1,251.6435759
1,204.4452599
1,122.8674777
1,263.4993446
1,288.4906975
1,177.2360685
1,121.6512748
1,142.7742017
1,171.0837249
1,193.647772
1,231.3171168
1,221.774492
1,590.5202496
1,226.9011629
1,213.3458638
1,195.321458
1,247.8850569
1,304.2165869
1,136.5171369
1,190.4256765
1,199.1426591
1,182.6940383
1,163.5237713
1,260.4927082
1,719.7812489
1,517.3720072
1,221.9100871
1,209.9865119
1,270.9914965
1,176.885023
1,138.7435934
1,158.6554648
1,196.7153565
1,207.044202
1,243.3711992
1,338.8759181
1,356.4127797
1,467.4837356
1,87.26921235
1,260.8480485
1,155.691713
1,156.4539141
1,141.531368
1,184.166897
1,158.9541518
1,214.6883159
1,277.0194478
1,258.0190583
1,945.4319975
1,344.1416285
1,67.9676138
1,217.5756282
1,173.4483904
1,196.7625708
1,144.5242941
1,149.6518223
1,245.5152509
1,220.856969
1,250.519201
1,280.0732373
1,222.5478483
1,379.1210499
1,180.6199332
1,141.194931
1,267.0424332
1,216.8010228
1,203.5389029
1,244.5943138
1,210.0362875
1,178.2282894
1,188.2713228
1,276.2006024
1,593.9938862
1,617.3595235
1,103.007112
1,223.8404458
1,229.6014129
1,223.4336209
1,225.4205684
1,183.4588119
1,195.8665127
1,151.7752623
1,208.0810619
1,316.9495672
1,495.9984001
1,209.6534966
1,100.641622
1,377.5700468
1,239.429856
1,217.8245555
1,188.5322576
